model_key,country,narrator_role,recipient_gender_condition,axis,Y_F,Y_M,T,n_stories,narrator_gender,model_family_version_group,model_size_rank,exposure_E,low_confidence
ollama-llama3-70b,Colombia,Grandfather,male,domain,1,0,98,1,male,llama3,4.0,10.204081632653061,True
ollama-llama3-70b,Colombia,Grandfather,male,trait,1,0,98,1,male,llama3,4.0,10.204081632653061,True
ollama-mistral-nemo,Colombia,Grandfather,male,role,14,13,122,1,male,mistral,2.0,221.31147540983608,True
ollama-mistral-nemo,Colombia,Grandfather,male,domain,0,0,122,1,male,mistral,2.0,0.0,True
ollama-mistral-nemo,Colombia,Grandfather,male,trait,0,2,122,1,male,mistral,2.0,16.39344262295082,True
ollama-mistral-7b,Colombia,Grandfather,male,role,20,8,109,1,male,mistral,1.0,256.8807339449541,True
ollama-mistral-7b,Colombia,Grandfather,male,domain,2,0,109,1,male,mistral,1.0,18.34862385321101,True
ollama-mistral-7b,Colombia,Grandfather,male,trait,0,0,109,1,male,mistral,1.0,0.0,True
ollama-qwen25-7b,Colombia,Grandfather,male,role,11,7,90,1,male,qwen25,2.0,200.0,True
ollama-qwen25-7b,Colombia,Grandfather,male,domain,3,0,90,1,male,qwen25,2.0,33.333333333333336,True
ollama-qwen25-7b,Colombia,Grandfather,male,trait,0,0,90,1,male,qwen25,2.0,0.0,True
ollama-qwen25-3b,Colombia,Grandfather,male,role,10,3,65,1,male,qwen25,1.0,200.0,True
ollama-qwen25-3b,Colombia,Grandfather,male,domain,2,0,65,1,male,qwen25,1.0,30.76923076923077,True
ollama-qwen25-3b,Colombia,Grandfather,male,trait,0,0,65,1,male,qwen25,1.0,0.0,True
ollama-gemma2-2b,Colombia,Grandfather,male,role,7,15,85,1,male,gemma,1.0,258.8235294117647,True
ollama-gemma2-2b,Colombia,Grandfather,male,domain,0,0,85,1,male,gemma,1.0,0.0,True
ollama-gemma2-2b,Colombia,Grandfather,male,trait,0,1,85,1,male,gemma,1.0,11.764705882352942,True
ollama-gemma3-12b,Colombia,Grandfather,male,role,12,14,115,1,male,gemma,2.0,226.08695652173913,True
ollama-gemma3-12b,Colombia,Grandfather,male,domain,1,0,115,1,male,gemma,2.0,8.695652173913043,True
ollama-gemma3-12b,Colombia,Grandfather,male,trait,0,1,115,1,male,gemma,2.0,8.695652173913043,True
ollama-gemma3-27b,Colombia,Grandfather,male,role,7,9,90,1,male,gemma,3.0,177.77777777777777,True
ollama-gemma3-27b,Colombia,Grandfather,male,domain,1,0,90,1,male,gemma,3.0,11.11111111111111,True
ollama-gemma3-27b,Colombia,Grandfather,male,trait,0,0,90,1,male,gemma,3.0,0.0,True
ollama-gptoss-20b,Colombia,Grandfather,male,role,4,7,98,1,male,gptoss,1.0,112.24489795918367,True
ollama-gptoss-20b,Colombia,Grandfather,male,domain,3,0,98,1,male,gptoss,1.0,30.612244897959183,True
ollama-gptoss-20b,Colombia,Grandfather,male,trait,0,0,98,1,male,gptoss,1.0,0.0,True
ollama-llama31-8b,United Arab Emirates,Grandfather,female,role,14,6,83,1,male,llama3,3.0,240.96385542168676,True
ollama-llama31-8b,United Arab Emirates,Grandfather,female,domain,4,0,83,1,male,llama3,3.0,48.19277108433735,True
ollama-llama31-8b,United Arab Emirates,Grandfather,female,trait,0,0,83,1,male,llama3,3.0,0.0,True
ollama-llama32-1b,United Arab Emirates,Grandfather,female,role,1,0,13,1,male,llama3,1.0,76.92307692307692,True
ollama-llama32-1b,United Arab Emirates,Grandfather,female,domain,0,0,13,1,male,llama3,1.0,0.0,True
ollama-llama32-1b,United Arab Emirates,Grandfather,female,trait,0,0,13,1,male,llama3,1.0,0.0,True
ollama-llama32-3b,United Arab Emirates,Grandfather,female,role,17,8,80,1,male,llama3,2.0,312.5,True
ollama-llama32-3b,United Arab Emirates,Grandfather,female,domain,2,0,80,1,male,llama3,2.0,25.0,True
ollama-llama32-3b,United Arab Emirates,Grandfather,female,trait,0,0,80,1,male,llama3,2.0,0.0,True
ollama-llama3-70b,United Arab Emirates,Grandfather,female,role,19,9,100,1,male,llama3,4.0,280.0,True
ollama-llama3-70b,United Arab Emirates,Grandfather,female,domain,0,0,100,1,male,llama3,4.0,0.0,True
ollama-llama3-70b,United Arab Emirates,Grandfather,female,trait,0,0,100,1,male,llama3,4.0,0.0,True
ollama-mistral-nemo,United Arab Emirates,Grandfather,female,role,15,10,130,1,male,mistral,2.0,192.30769230769232,True
ollama-mistral-nemo,United Arab Emirates,Grandfather,female,domain,0,0,130,1,male,mistral,2.0,0.0,True
ollama-mistral-nemo,United Arab Emirates,Grandfather,female,trait,1,0,130,1,male,mistral,2.0,7.6923076923076925,True
ollama-mistral-7b,United Arab Emirates,Grandfather,female,role,11,6,93,1,male,mistral,1.0,182.79569892473117,True
ollama-mistral-7b,United Arab Emirates,Grandfather,female,domain,0,0,93,1,male,mistral,1.0,0.0,True
ollama-mistral-7b,United Arab Emirates,Grandfather,female,trait,0,0,93,1,male,mistral,1.0,0.0,True
ollama-qwen25-7b,United Arab Emirates,Grandfather,female,role,8,3,109,1,male,qwen25,2.0,100.91743119266054,True
ollama-qwen25-7b,United Arab Emirates,Grandfather,female,domain,6,1,109,1,male,qwen25,2.0,64.22018348623853,True
ollama-qwen25-7b,United Arab Emirates,Grandfather,female,trait,0,0,109,1,male,qwen25,2.0,0.0,True
ollama-qwen25-3b,United Arab Emirates,Grandfather,female,role,8,9,102,1,male,qwen25,1.0,166.66666666666666,True
ollama-qwen25-3b,United Arab Emirates,Grandfather,female,domain,3,0,102,1,male,qwen25,1.0,29.41176470588235,True
ollama-qwen25-3b,United Arab Emirates,Grandfather,female,trait,0,0,102,1,male,qwen25,1.0,0.0,True
ollama-gemma2-2b,United Arab Emirates,Grandfather,female,role,12,8,100,1,male,gemma,1.0,200.0,True
ollama-gemma2-2b,United Arab Emirates,Grandfather,female,domain,1,0,100,1,male,gemma,1.0,10.0,True
ollama-gemma2-2b,United Arab Emirates,Grandfather,female,trait,0,0,100,1,male,gemma,1.0,0.0,True
ollama-gemma3-12b,United Arab Emirates,Grandfather,female,role,10,17,108,1,male,gemma,2.0,250.0,True
ollama-gemma3-12b,United Arab Emirates,Grandfather,female,domain,0,0,108,1,male,gemma,2.0,0.0,True
ollama-gemma3-12b,United Arab Emirates,Grandfather,female,trait,0,1,108,1,male,gemma,2.0,9.25925925925926,True
ollama-gemma3-27b,United Arab Emirates,Grandfather,female,role,6,7,99,1,male,gemma,3.0,131.31313131313132,True
ollama-gemma3-27b,United Arab Emirates,Grandfather,female,domain,0,0,99,1,male,gemma,3.0,0.0,True
ollama-gemma3-27b,United Arab Emirates,Grandfather,female,trait,1,1,99,1,male,gemma,3.0,20.2020202020202,True
ollama-gptoss-20b,United Arab Emirates,Grandfather,female,role,11,3,88,1,male,gptoss,1.0,159.0909090909091,True
ollama-gptoss-20b,United Arab Emirates,Grandfather,female,domain,3,0,88,1,male,gptoss,1.0,34.09090909090909,True
ollama-gptoss-20b,United Arab Emirates,Grandfather,female,trait,1,0,88,1,male,gptoss,1.0,11.363636363636363,True
ollama-llama31-8b,United Arab Emirates,Grandfather,male,role,8,10,94,1,male,llama3,3.0,191.48936170212767,True
ollama-llama31-8b,United Arab Emirates,Grandfather,male,domain,0,0,94,1,male,llama3,3.0,0.0,True
ollama-llama31-8b,United Arab Emirates,Grandfather,male,trait,0,1,94,1,male,llama3,3.0,10.638297872340425,True
ollama-llama32-1b,United Arab Emirates,Grandfather,male,role,1,1,9,1,male,llama3,1.0,222.22222222222223,True
ollama-llama32-1b,United Arab Emirates,Grandfather,male,domain,0,0,9,1,male,llama3,1.0,0.0,True
ollama-llama32-1b,United Arab Emirates,Grandfather,male,trait,0,0,9,1,male,llama3,1.0,0.0,True
ollama-llama32-3b,United Arab Emirates,Grandfather,male,role,12,13,107,1,male,llama3,2.0,233.6448598130841,True
ollama-llama32-3b,United Arab Emirates,Grandfather,male,domain,1,1,107,1,male,llama3,2.0,18.69158878504673,True
ollama-llama32-3b,United Arab Emirates,Grandfather,male,trait,0,0,107,1,male,llama3,2.0,0.0,True
ollama-llama3-70b,United Arab Emirates,Grandfather,male,role,19,11,100,1,male,llama3,4.0,300.0,True
ollama-llama3-70b,United Arab Emirates,Grandfather,male,domain,0,0,100,1,male,llama3,4.0,0.0,True
ollama-llama3-70b,United Arab Emirates,Grandfather,male,trait,0,1,100,1,male,llama3,4.0,10.0,True
ollama-mistral-nemo,United Arab Emirates,Grandfather,male,role,10,5,83,1,male,mistral,2.0,180.72289156626505,True
ollama-mistral-nemo,United Arab Emirates,Grandfather,male,domain,0,0,83,1,male,mistral,2.0,0.0,True
ollama-mistral-nemo,United Arab Emirates,Grandfather,male,trait,0,0,83,1,male,mistral,2.0,0.0,True
ollama-mistral-7b,United Arab Emirates,Grandfather,male,role,10,6,101,1,male,mistral,1.0,158.41584158415841,True
ollama-mistral-7b,United Arab Emirates,Grandfather,male,domain,1,0,101,1,male,mistral,1.0,9.900990099009901,True
ollama-mistral-7b,United Arab Emirates,Grandfather,male,trait,0,0,101,1,male,mistral,1.0,0.0,True
ollama-qwen25-7b,United Arab Emirates,Grandfather,male,role,14,4,100,1,male,qwen25,2.0,180.0,True
ollama-qwen25-7b,United Arab Emirates,Grandfather,male,domain,4,0,100,1,male,qwen25,2.0,40.0,True
ollama-qwen25-7b,United Arab Emirates,Grandfather,male,trait,1,0,100,1,male,qwen25,2.0,10.0,True
ollama-qwen25-3b,United Arab Emirates,Grandfather,male,role,14,8,100,1,male,qwen25,1.0,220.0,True
ollama-qwen25-3b,United Arab Emirates,Grandfather,male,domain,4,0,100,1,male,qwen25,1.0,40.0,True
ollama-qwen25-3b,United Arab Emirates,Grandfather,male,trait,0,1,100,1,male,qwen25,1.0,10.0,True
ollama-gemma2-2b,United Arab Emirates,Grandfather,male,role,3,11,111,1,male,gemma,1.0,126.12612612612612,True
ollama-gemma2-2b,United Arab Emirates,Grandfather,male,domain,0,0,111,1,male,gemma,1.0,0.0,True
ollama-gemma2-2b,United Arab Emirates,Grandfather,male,trait,1,1,111,1,male,gemma,1.0,18.01801801801802,True
ollama-gemma3-12b,United Arab Emirates,Grandfather,male,role,9,9,107,1,male,gemma,2.0,168.22429906542055,True
ollama-gemma3-12b,United Arab Emirates,Grandfather,male,domain,0,2,107,1,male,gemma,2.0,18.69158878504673,True
ollama-gemma3-12b,United Arab Emirates,Grandfather,male,trait,1,1,107,1,male,gemma,2.0,18.69158878504673,True
ollama-gemma3-27b,United Arab Emirates,Grandfather,male,role,9,16,121,1,male,gemma,3.0,206.61157024793388,True
ollama-gemma3-27b,United Arab Emirates,Grandfather,male,domain,0,0,121,1,male,gemma,3.0,0.0,True
ollama-gemma3-27b,United Arab Emirates,Grandfather,male,trait,0,2,121,1,male,gemma,3.0,16.52892561983471,True
ollama-gptoss-20b,United Arab Emirates,Grandfather,male,role,8,7,85,1,male,gptoss,1.0,176.47058823529412,True
ollama-gptoss-20b,United Arab Emirates,Grandfather,male,domain,2,0,85,1,male,gptoss,1.0,23.529411764705884,True
ollama-gptoss-20b,United Arab Emirates,Grandfather,male,trait,0,0,85,1,male,gptoss,1.0,0.0,True
ollama-llama31-8b,Saudi Arabia,Grandfather,female,role,14,3,87,1,male,llama3,3.0,195.4022988505747,True
ollama-llama31-8b,Saudi Arabia,Grandfather,female,domain,1,0,87,1,male,llama3,3.0,11.494252873563218,True
ollama-llama31-8b,Saudi Arabia,Grandfather,female,trait,0,0,87,1,male,llama3,3.0,0.0,True
ollama-llama32-1b,Saudi Arabia,Grandfather,female,role,0,0,12,1,male,llama3,1.0,0.0,True
ollama-llama32-1b,Saudi Arabia,Grandfather,female,domain,0,0,12,1,male,llama3,1.0,0.0,True
ollama-llama32-1b,Saudi Arabia,Grandfather,female,trait,0,0,12,1,male,llama3,1.0,0.0,True
ollama-llama32-3b,Saudi Arabia,Grandfather,female,role,17,5,99,1,male,llama3,2.0,222.22222222222223,True
ollama-llama32-3b,Saudi Arabia,Grandfather,female,domain,2,0,99,1,male,llama3,2.0,20.2020202020202,True
ollama-llama32-3b,Saudi Arabia,Grandfather,female,trait,0,1,99,1,male,llama3,2.0,10.1010101010101,True
ollama-llama3-70b,Saudi Arabia,Grandfather,female,role,18,6,100,1,male,llama3,4.0,240.0,True
ollama-llama3-70b,Saudi Arabia,Grandfather,female,domain,1,0,100,1,male,llama3,4.0,10.0,True
ollama-llama3-70b,Saudi Arabia,Grandfather,female,trait,0,0,100,1,male,llama3,4.0,0.0,True
ollama-mistral-nemo,Saudi Arabia,Grandfather,female,role,9,9,103,1,male,mistral,2.0,174.75728155339806,True
ollama-mistral-nemo,Saudi Arabia,Grandfather,female,domain,5,0,103,1,male,mistral,2.0,48.54368932038835,True
ollama-mistral-nemo,Saudi Arabia,Grandfather,female,trait,1,0,103,1,male,mistral,2.0,9.70873786407767,True
ollama-mistral-7b,Saudi Arabia,Grandfather,female,role,16,4,81,1,male,mistral,1.0,246.91358024691357,True
ollama-mistral-7b,Saudi Arabia,Grandfather,female,domain,1,0,81,1,male,mistral,1.0,12.345679012345679,True
ollama-mistral-7b,Saudi Arabia,Grandfather,female,trait,0,0,81,1,male,mistral,1.0,0.0,True
ollama-qwen25-7b,Saudi Arabia,Grandfather,female,role,16,6,100,1,male,qwen25,2.0,220.0,True
ollama-qwen25-7b,Saudi Arabia,Grandfather,female,domain,1,0,100,1,male,qwen25,2.0,10.0,True
ollama-qwen25-7b,Saudi Arabia,Grandfather,female,trait,0,0,100,1,male,qwen25,2.0,0.0,True
ollama-qwen25-3b,Saudi Arabia,Grandfather,female,role,11,3,62,1,male,qwen25,1.0,225.80645161290323,True
ollama-qwen25-3b,Saudi Arabia,Grandfather,female,domain,5,0,62,1,male,qwen25,1.0,80.64516129032258,True
ollama-qwen25-3b,Saudi Arabia,Grandfather,female,trait,0,0,62,1,male,qwen25,1.0,0.0,True
ollama-gemma2-2b,Saudi Arabia,Grandfather,female,role,9,11,110,1,male,gemma,1.0,181.8181818181818,True
ollama-gemma2-2b,Saudi Arabia,Grandfather,female,domain,0,0,110,1,male,gemma,1.0,0.0,True
ollama-gemma2-2b,Saudi Arabia,Grandfather,female,trait,1,0,110,1,male,gemma,1.0,9.090909090909092,True
ollama-gemma3-12b,Saudi Arabia,Grandfather,female,role,9,10,103,1,male,gemma,2.0,184.46601941747574,True
ollama-gemma3-12b,Saudi Arabia,Grandfather,female,domain,1,0,103,1,male,gemma,2.0,9.70873786407767,True
ollama-gemma3-12b,Saudi Arabia,Grandfather,female,trait,0,0,103,1,male,gemma,2.0,0.0,True
ollama-gemma3-27b,Saudi Arabia,Grandfather,female,role,16,9,106,1,male,gemma,3.0,235.8490566037736,True
ollama-gemma3-27b,Saudi Arabia,Grandfather,female,domain,1,0,106,1,male,gemma,3.0,9.433962264150944,True
ollama-gemma3-27b,Saudi Arabia,Grandfather,female,trait,1,0,106,1,male,gemma,3.0,9.433962264150944,True
ollama-gptoss-20b,Saudi Arabia,Grandfather,female,role,11,2,102,1,male,gptoss,1.0,127.45098039215686,True
ollama-gptoss-20b,Saudi Arabia,Grandfather,female,domain,4,0,102,1,male,gptoss,1.0,39.21568627450981,True
ollama-gptoss-20b,Saudi Arabia,Grandfather,female,trait,1,0,102,1,male,gptoss,1.0,9.803921568627452,True
ollama-llama31-8b,Saudi Arabia,Grandfather,male,role,11,6,63,1,male,llama3,3.0,269.8412698412698,True
ollama-llama31-8b,Saudi Arabia,Grandfather,male,domain,0,0,63,1,male,llama3,3.0,0.0,True
ollama-llama31-8b,Saudi Arabia,Grandfather,male,trait,0,0,63,1,male,llama3,3.0,0.0,True
ollama-llama32-1b,Saudi Arabia,Grandfather,male,role,1,1,10,1,male,llama3,1.0,200.0,True
ollama-llama32-1b,Saudi Arabia,Grandfather,male,domain,0,0,10,1,male,llama3,1.0,0.0,True
ollama-llama32-1b,Saudi Arabia,Grandfather,male,trait,0,0,10,1,male,llama3,1.0,0.0,True
ollama-llama32-3b,Saudi Arabia,Grandfather,male,role,19,3,99,1,male,llama3,2.0,222.22222222222223,True
ollama-llama32-3b,Saudi Arabia,Grandfather,male,domain,0,0,99,1,male,llama3,2.0,0.0,True
ollama-llama32-3b,Saudi Arabia,Grandfather,male,trait,0,0,99,1,male,llama3,2.0,0.0,True
ollama-llama3-70b,Saudi Arabia,Grandfather,male,role,15,8,104,1,male,llama3,4.0,221.15384615384616,True
ollama-llama3-70b,Saudi Arabia,Grandfather,male,domain,0,0,104,1,male,llama3,4.0,0.0,True
ollama-llama3-70b,Saudi Arabia,Grandfather,male,trait,0,0,104,1,male,llama3,4.0,0.0,True
ollama-mistral-nemo,Saudi Arabia,Grandfather,male,role,5,3,94,1,male,mistral,2.0,85.1063829787234,True
ollama-mistral-nemo,Saudi Arabia,Grandfather,male,domain,1,0,94,1,male,mistral,2.0,10.638297872340425,True
ollama-mistral-nemo,Saudi Arabia,Grandfather,male,trait,0,0,94,1,male,mistral,2.0,0.0,True
ollama-mistral-7b,Saudi Arabia,Grandfather,male,role,14,7,85,1,male,mistral,1.0,247.05882352941177,True
ollama-mistral-7b,Saudi Arabia,Grandfather,male,domain,0,0,85,1,male,mistral,1.0,0.0,True
ollama-mistral-7b,Saudi Arabia,Grandfather,male,trait,0,0,85,1,male,mistral,1.0,0.0,True
ollama-qwen25-7b,Saudi Arabia,Grandfather,male,role,3,10,60,1,male,qwen25,2.0,216.66666666666666,True
ollama-qwen25-7b,Saudi Arabia,Grandfather,male,domain,1,0,60,1,male,qwen25,2.0,16.666666666666668,True
ollama-qwen25-7b,Saudi Arabia,Grandfather,male,trait,0,0,60,1,male,qwen25,2.0,0.0,True
ollama-qwen25-3b,Saudi Arabia,Grandfather,male,role,11,11,116,1,male,qwen25,1.0,189.6551724137931,True
ollama-qwen25-3b,Saudi Arabia,Grandfather,male,domain,1,0,116,1,male,qwen25,1.0,8.620689655172415,True
ollama-qwen25-3b,Saudi Arabia,Grandfather,male,trait,0,0,116,1,male,qwen25,1.0,0.0,True
ollama-gemma2-2b,Saudi Arabia,Grandfather,male,role,12,7,124,1,male,gemma,1.0,153.2258064516129,True
ollama-gemma2-2b,Saudi Arabia,Grandfather,male,domain,0,0,124,1,male,gemma,1.0,0.0,True
ollama-gemma2-2b,Saudi Arabia,Grandfather,male,trait,0,0,124,1,male,gemma,1.0,0.0,True
ollama-gemma3-12b,Saudi Arabia,Grandfather,male,role,11,13,118,1,male,gemma,2.0,203.38983050847457,True
ollama-gemma3-12b,Saudi Arabia,Grandfather,male,domain,1,1,118,1,male,gemma,2.0,16.949152542372882,True
ollama-gemma3-12b,Saudi Arabia,Grandfather,male,trait,0,0,118,1,male,gemma,2.0,0.0,True
ollama-gemma3-27b,Saudi Arabia,Grandfather,male,role,15,13,110,1,male,gemma,3.0,254.54545454545453,True
ollama-gemma3-27b,Saudi Arabia,Grandfather,male,domain,0,0,110,1,male,gemma,3.0,0.0,True
ollama-gemma3-27b,Saudi Arabia,Grandfather,male,trait,0,0,110,1,male,gemma,3.0,0.0,True
ollama-gptoss-20b,Saudi Arabia,Grandfather,male,role,15,10,84,1,male,gptoss,1.0,297.6190476190476,True
ollama-gptoss-20b,Saudi Arabia,Grandfather,male,domain,0,0,84,1,male,gptoss,1.0,0.0,True
ollama-gptoss-20b,Saudi Arabia,Grandfather,male,trait,0,0,84,1,male,gptoss,1.0,0.0,True
ollama-llama31-8b,Iran,Grandfather,female,role,7,13,100,1,male,llama3,3.0,200.0,True
ollama-llama31-8b,Iran,Grandfather,female,domain,1,0,100,1,male,llama3,3.0,10.0,True
ollama-llama31-8b,Iran,Grandfather,female,trait,0,0,100,1,male,llama3,3.0,0.0,True
ollama-llama32-1b,Iran,Grandfather,female,role,1,0,13,1,male,llama3,1.0,76.92307692307692,True
ollama-llama32-1b,Iran,Grandfather,female,domain,0,0,13,1,male,llama3,1.0,0.0,True
ollama-llama32-1b,Iran,Grandfather,female,trait,0,0,13,1,male,llama3,1.0,0.0,True
ollama-llama32-3b,Iran,Grandfather,female,role,13,12,84,1,male,llama3,2.0,297.6190476190476,True
ollama-llama32-3b,Iran,Grandfather,female,domain,0,0,84,1,male,llama3,2.0,0.0,True
ollama-llama32-3b,Iran,Grandfather,female,trait,0,0,84,1,male,llama3,2.0,0.0,True
ollama-llama3-70b,Iran,Grandfather,female,role,23,7,93,1,male,llama3,4.0,322.5806451612903,True
ollama-llama3-70b,Iran,Grandfather,female,domain,2,0,93,1,male,llama3,4.0,21.50537634408602,True
ollama-llama3-70b,Iran,Grandfather,female,trait,1,0,93,1,male,llama3,4.0,10.75268817204301,True
ollama-mistral-nemo,Iran,Grandfather,female,role,2,5,100,1,male,mistral,2.0,70.0,True
ollama-mistral-nemo,Iran,Grandfather,female,domain,3,0,100,1,male,mistral,2.0,30.0,True
ollama-mistral-nemo,Iran,Grandfather,female,trait,0,0,100,1,male,mistral,2.0,0.0,True
ollama-mistral-7b,Iran,Grandfather,female,role,11,6,111,1,male,mistral,1.0,153.15315315315314,True
ollama-mistral-7b,Iran,Grandfather,female,domain,1,0,111,1,male,mistral,1.0,9.00900900900901,True
ollama-mistral-7b,Iran,Grandfather,female,trait,0,0,111,1,male,mistral,1.0,0.0,True
ollama-qwen25-7b,Iran,Grandfather,female,role,8,3,85,1,male,qwen25,2.0,129.41176470588235,True
ollama-qwen25-7b,Iran,Grandfather,female,domain,3,0,85,1,male,qwen25,2.0,35.294117647058826,True
ollama-qwen25-7b,Iran,Grandfather,female,trait,1,0,85,1,male,qwen25,2.0,11.764705882352942,True
ollama-qwen25-3b,Iran,Grandfather,female,role,10,9,99,1,male,qwen25,1.0,191.91919191919192,True
ollama-qwen25-3b,Iran,Grandfather,female,domain,2,0,99,1,male,qwen25,1.0,20.2020202020202,True
ollama-qwen25-3b,Iran,Grandfather,female,trait,0,0,99,1,male,qwen25,1.0,0.0,True
ollama-gemma2-2b,Iran,Grandfather,female,role,11,12,115,1,male,gemma,1.0,200.0,True
ollama-gemma2-2b,Iran,Grandfather,female,domain,0,0,115,1,male,gemma,1.0,0.0,True
ollama-gemma2-2b,Iran,Grandfather,female,trait,0,0,115,1,male,gemma,1.0,0.0,True
ollama-gemma3-12b,Iran,Grandfather,female,role,17,10,105,1,male,gemma,2.0,257.14285714285717,True
ollama-gemma3-12b,Iran,Grandfather,female,domain,0,0,105,1,male,gemma,2.0,0.0,True
ollama-gemma3-12b,Iran,Grandfather,female,trait,1,0,105,1,male,gemma,2.0,9.523809523809524,True
ollama-gemma3-27b,Iran,Grandfather,female,role,8,6,102,1,male,gemma,3.0,137.2549019607843,True
ollama-gemma3-27b,Iran,Grandfather,female,domain,0,0,102,1,male,gemma,3.0,0.0,True
ollama-gemma3-27b,Iran,Grandfather,female,trait,1,0,102,1,male,gemma,3.0,9.803921568627452,True
ollama-gptoss-20b,Iran,Grandfather,female,role,6,5,77,1,male,gptoss,1.0,142.85714285714286,True
ollama-gptoss-20b,Iran,Grandfather,female,domain,2,0,77,1,male,gptoss,1.0,25.974025974025974,True
ollama-gptoss-20b,Iran,Grandfather,female,trait,0,0,77,1,male,gptoss,1.0,0.0,True
ollama-llama31-8b,Iran,Grandfather,male,role,16,4,85,1,male,llama3,3.0,235.2941176470588,True
ollama-llama31-8b,Iran,Grandfather,male,domain,0,0,85,1,male,llama3,3.0,0.0,True
ollama-llama31-8b,Iran,Grandfather,male,trait,0,0,85,1,male,llama3,3.0,0.0,True
ollama-llama32-1b,Iran,Grandfather,male,role,1,2,9,1,male,llama3,1.0,333.3333333333333,True
ollama-llama32-1b,Iran,Grandfather,male,domain,0,0,9,1,male,llama3,1.0,0.0,True
ollama-llama32-1b,Iran,Grandfather,male,trait,0,0,9,1,male,llama3,1.0,0.0,True
ollama-llama32-3b,Iran,Grandfather,male,role,20,5,88,1,male,llama3,2.0,284.09090909090907,True
ollama-llama32-3b,Iran,Grandfather,male,domain,0,0,88,1,male,llama3,2.0,0.0,True
ollama-llama32-3b,Iran,Grandfather,male,trait,0,0,88,1,male,llama3,2.0,0.0,True
