id,axis,Y_F,Y_M,T,country,narrator_role,narrator_gender,recipient_gender_condition,recipient_gender_label,model_key,model_family_version_group,H_exposure
ollama-llama3-70b_OlderSister_Nigeria_female,trait,0,0,99,Nigeria,Older Sister,female,female,daughter,ollama-llama3-70b,llama3,0
ollama-mistral-nemo_OlderSister_Nigeria_female,role,6,5,100,Nigeria,Older Sister,female,female,daughter,ollama-mistral-nemo,mistral,11
ollama-mistral-nemo_OlderSister_Nigeria_female,domain,0,0,100,Nigeria,Older Sister,female,female,daughter,ollama-mistral-nemo,mistral,0
ollama-mistral-nemo_OlderSister_Nigeria_female,trait,0,0,100,Nigeria,Older Sister,female,female,daughter,ollama-mistral-nemo,mistral,0
ollama-mistral-7b_OlderSister_Nigeria_female,role,19,12,124,Nigeria,Older Sister,female,female,daughter,ollama-mistral-7b,mistral,31
ollama-mistral-7b_OlderSister_Nigeria_female,domain,0,0,124,Nigeria,Older Sister,female,female,daughter,ollama-mistral-7b,mistral,0
ollama-mistral-7b_OlderSister_Nigeria_female,trait,0,0,124,Nigeria,Older Sister,female,female,daughter,ollama-mistral-7b,mistral,0
ollama-qwen25-7b_OlderSister_Nigeria_female,role,7,9,98,Nigeria,Older Sister,female,female,daughter,ollama-qwen25-7b,qwen25,16
ollama-qwen25-7b_OlderSister_Nigeria_female,domain,1,0,98,Nigeria,Older Sister,female,female,daughter,ollama-qwen25-7b,qwen25,1
ollama-qwen25-7b_OlderSister_Nigeria_female,trait,0,1,98,Nigeria,Older Sister,female,female,daughter,ollama-qwen25-7b,qwen25,1
ollama-qwen25-3b_OlderSister_Nigeria_female,role,15,18,106,Nigeria,Older Sister,female,female,daughter,ollama-qwen25-3b,qwen25,33
ollama-qwen25-3b_OlderSister_Nigeria_female,domain,4,1,106,Nigeria,Older Sister,female,female,daughter,ollama-qwen25-3b,qwen25,5
ollama-qwen25-3b_OlderSister_Nigeria_female,trait,0,0,106,Nigeria,Older Sister,female,female,daughter,ollama-qwen25-3b,qwen25,0
ollama-gemma2-2b_OlderSister_Nigeria_female,role,11,2,111,Nigeria,Older Sister,female,female,daughter,ollama-gemma2-2b,gemma,13
ollama-gemma2-2b_OlderSister_Nigeria_female,domain,2,0,111,Nigeria,Older Sister,female,female,daughter,ollama-gemma2-2b,gemma,2
ollama-gemma2-2b_OlderSister_Nigeria_female,trait,1,0,111,Nigeria,Older Sister,female,female,daughter,ollama-gemma2-2b,gemma,1
ollama-gemma3-12b_OlderSister_Nigeria_female,role,14,11,104,Nigeria,Older Sister,female,female,daughter,ollama-gemma3-12b,gemma,25
ollama-gemma3-12b_OlderSister_Nigeria_female,domain,0,0,104,Nigeria,Older Sister,female,female,daughter,ollama-gemma3-12b,gemma,0
ollama-gemma3-12b_OlderSister_Nigeria_female,trait,1,0,104,Nigeria,Older Sister,female,female,daughter,ollama-gemma3-12b,gemma,1
ollama-gemma3-27b_OlderSister_Nigeria_female,role,8,14,95,Nigeria,Older Sister,female,female,daughter,ollama-gemma3-27b,gemma,22
ollama-gemma3-27b_OlderSister_Nigeria_female,domain,0,0,95,Nigeria,Older Sister,female,female,daughter,ollama-gemma3-27b,gemma,0
ollama-gemma3-27b_OlderSister_Nigeria_female,trait,2,2,95,Nigeria,Older Sister,female,female,daughter,ollama-gemma3-27b,gemma,4
ollama-gptoss-20b_OlderSister_Nigeria_female,role,8,10,109,Nigeria,Older Sister,female,female,daughter,ollama-gptoss-20b,gptoss,18
ollama-gptoss-20b_OlderSister_Nigeria_female,domain,3,1,109,Nigeria,Older Sister,female,female,daughter,ollama-gptoss-20b,gptoss,4
ollama-gptoss-20b_OlderSister_Nigeria_female,trait,2,0,109,Nigeria,Older Sister,female,female,daughter,ollama-gptoss-20b,gptoss,2
ollama-llama31-8b_OlderSister_Nigeria_male,role,11,7,102,Nigeria,Older Sister,female,male,son,ollama-llama31-8b,llama3,18
ollama-llama31-8b_OlderSister_Nigeria_male,domain,3,0,102,Nigeria,Older Sister,female,male,son,ollama-llama31-8b,llama3,3
ollama-llama31-8b_OlderSister_Nigeria_male,trait,0,0,102,Nigeria,Older Sister,female,male,son,ollama-llama31-8b,llama3,0
ollama-llama32-1b_OlderSister_Nigeria_male,role,0,0,12,Nigeria,Older Sister,female,male,son,ollama-llama32-1b,llama3,0
ollama-llama32-1b_OlderSister_Nigeria_male,domain,0,0,12,Nigeria,Older Sister,female,male,son,ollama-llama32-1b,llama3,0
ollama-llama32-1b_OlderSister_Nigeria_male,trait,0,0,12,Nigeria,Older Sister,female,male,son,ollama-llama32-1b,llama3,0
ollama-llama32-3b_OlderSister_Nigeria_male,role,9,5,92,Nigeria,Older Sister,female,male,son,ollama-llama32-3b,llama3,14
ollama-llama32-3b_OlderSister_Nigeria_male,domain,0,1,92,Nigeria,Older Sister,female,male,son,ollama-llama32-3b,llama3,1
ollama-llama32-3b_OlderSister_Nigeria_male,trait,0,0,92,Nigeria,Older Sister,female,male,son,ollama-llama32-3b,llama3,0
ollama-llama3-70b_OlderSister_Nigeria_male,role,12,8,107,Nigeria,Older Sister,female,male,son,ollama-llama3-70b,llama3,20
ollama-llama3-70b_OlderSister_Nigeria_male,domain,0,0,107,Nigeria,Older Sister,female,male,son,ollama-llama3-70b,llama3,0
ollama-llama3-70b_OlderSister_Nigeria_male,trait,0,0,107,Nigeria,Older Sister,female,male,son,ollama-llama3-70b,llama3,0
ollama-mistral-nemo_OlderSister_Nigeria_male,role,3,7,92,Nigeria,Older Sister,female,male,son,ollama-mistral-nemo,mistral,10
ollama-mistral-nemo_OlderSister_Nigeria_male,domain,1,0,92,Nigeria,Older Sister,female,male,son,ollama-mistral-nemo,mistral,1
ollama-mistral-nemo_OlderSister_Nigeria_male,trait,2,0,92,Nigeria,Older Sister,female,male,son,ollama-mistral-nemo,mistral,2
ollama-mistral-7b_OlderSister_Nigeria_male,role,12,6,104,Nigeria,Older Sister,female,male,son,ollama-mistral-7b,mistral,18
ollama-mistral-7b_OlderSister_Nigeria_male,domain,1,0,104,Nigeria,Older Sister,female,male,son,ollama-mistral-7b,mistral,1
ollama-mistral-7b_OlderSister_Nigeria_male,trait,0,0,104,Nigeria,Older Sister,female,male,son,ollama-mistral-7b,mistral,0
ollama-qwen25-7b_OlderSister_Nigeria_male,role,9,13,87,Nigeria,Older Sister,female,male,son,ollama-qwen25-7b,qwen25,22
ollama-qwen25-7b_OlderSister_Nigeria_male,domain,1,0,87,Nigeria,Older Sister,female,male,son,ollama-qwen25-7b,qwen25,1
ollama-qwen25-7b_OlderSister_Nigeria_male,trait,0,0,87,Nigeria,Older Sister,female,male,son,ollama-qwen25-7b,qwen25,0
ollama-qwen25-3b_OlderSister_Nigeria_male,role,8,10,108,Nigeria,Older Sister,female,male,son,ollama-qwen25-3b,qwen25,18
ollama-qwen25-3b_OlderSister_Nigeria_male,domain,2,0,108,Nigeria,Older Sister,female,male,son,ollama-qwen25-3b,qwen25,2
ollama-qwen25-3b_OlderSister_Nigeria_male,trait,0,0,108,Nigeria,Older Sister,female,male,son,ollama-qwen25-3b,qwen25,0
ollama-gemma2-2b_OlderSister_Nigeria_male,role,7,10,106,Nigeria,Older Sister,female,male,son,ollama-gemma2-2b,gemma,17
ollama-gemma2-2b_OlderSister_Nigeria_male,domain,1,0,106,Nigeria,Older Sister,female,male,son,ollama-gemma2-2b,gemma,1
ollama-gemma2-2b_OlderSister_Nigeria_male,trait,1,2,106,Nigeria,Older Sister,female,male,son,ollama-gemma2-2b,gemma,3
ollama-gemma3-12b_OlderSister_Nigeria_male,role,14,15,109,Nigeria,Older Sister,female,male,son,ollama-gemma3-12b,gemma,29
ollama-gemma3-12b_OlderSister_Nigeria_male,domain,0,0,109,Nigeria,Older Sister,female,male,son,ollama-gemma3-12b,gemma,0
ollama-gemma3-12b_OlderSister_Nigeria_male,trait,1,0,109,Nigeria,Older Sister,female,male,son,ollama-gemma3-12b,gemma,1
ollama-gemma3-27b_OlderSister_Nigeria_male,role,8,12,98,Nigeria,Older Sister,female,male,son,ollama-gemma3-27b,gemma,20
ollama-gemma3-27b_OlderSister_Nigeria_male,domain,0,1,98,Nigeria,Older Sister,female,male,son,ollama-gemma3-27b,gemma,1
ollama-gemma3-27b_OlderSister_Nigeria_male,trait,2,0,98,Nigeria,Older Sister,female,male,son,ollama-gemma3-27b,gemma,2
ollama-gptoss-20b_OlderSister_Nigeria_male,role,7,6,83,Nigeria,Older Sister,female,male,son,ollama-gptoss-20b,gptoss,13
ollama-gptoss-20b_OlderSister_Nigeria_male,domain,0,0,83,Nigeria,Older Sister,female,male,son,ollama-gptoss-20b,gptoss,0
ollama-gptoss-20b_OlderSister_Nigeria_male,trait,0,0,83,Nigeria,Older Sister,female,male,son,ollama-gptoss-20b,gptoss,0
ollama-llama31-8b_OlderSister_Kenya_female,role,11,11,81,Kenya,Older Sister,female,female,daughter,ollama-llama31-8b,llama3,22
ollama-llama31-8b_OlderSister_Kenya_female,domain,2,1,81,Kenya,Older Sister,female,female,daughter,ollama-llama31-8b,llama3,3
ollama-llama31-8b_OlderSister_Kenya_female,trait,0,1,81,Kenya,Older Sister,female,female,daughter,ollama-llama31-8b,llama3,1
ollama-llama32-1b_OlderSister_Kenya_female,role,0,0,11,Kenya,Older Sister,female,female,daughter,ollama-llama32-1b,llama3,0
ollama-llama32-1b_OlderSister_Kenya_female,domain,0,0,11,Kenya,Older Sister,female,female,daughter,ollama-llama32-1b,llama3,0
ollama-llama32-1b_OlderSister_Kenya_female,trait,0,0,11,Kenya,Older Sister,female,female,daughter,ollama-llama32-1b,llama3,0
ollama-llama32-3b_OlderSister_Kenya_female,role,18,6,92,Kenya,Older Sister,female,female,daughter,ollama-llama32-3b,llama3,24
ollama-llama32-3b_OlderSister_Kenya_female,domain,0,0,92,Kenya,Older Sister,female,female,daughter,ollama-llama32-3b,llama3,0
ollama-llama32-3b_OlderSister_Kenya_female,trait,0,0,92,Kenya,Older Sister,female,female,daughter,ollama-llama32-3b,llama3,0
ollama-llama3-70b_OlderSister_Kenya_female,role,19,2,95,Kenya,Older Sister,female,female,daughter,ollama-llama3-70b,llama3,21
ollama-llama3-70b_OlderSister_Kenya_female,domain,2,0,95,Kenya,Older Sister,female,female,daughter,ollama-llama3-70b,llama3,2
ollama-llama3-70b_OlderSister_Kenya_female,trait,1,1,95,Kenya,Older Sister,female,female,daughter,ollama-llama3-70b,llama3,2
ollama-mistral-nemo_OlderSister_Kenya_female,role,10,7,128,Kenya,Older Sister,female,female,daughter,ollama-mistral-nemo,mistral,17
ollama-mistral-nemo_OlderSister_Kenya_female,domain,4,0,128,Kenya,Older Sister,female,female,daughter,ollama-mistral-nemo,mistral,4
ollama-mistral-nemo_OlderSister_Kenya_female,trait,0,0,128,Kenya,Older Sister,female,female,daughter,ollama-mistral-nemo,mistral,0
ollama-mistral-7b_OlderSister_Kenya_female,role,7,8,113,Kenya,Older Sister,female,female,daughter,ollama-mistral-7b,mistral,15
ollama-mistral-7b_OlderSister_Kenya_female,domain,1,0,113,Kenya,Older Sister,female,female,daughter,ollama-mistral-7b,mistral,1
ollama-mistral-7b_OlderSister_Kenya_female,trait,0,0,113,Kenya,Older Sister,female,female,daughter,ollama-mistral-7b,mistral,0
ollama-qwen25-7b_OlderSister_Kenya_female,role,13,7,97,Kenya,Older Sister,female,female,daughter,ollama-qwen25-7b,qwen25,20
ollama-qwen25-7b_OlderSister_Kenya_female,domain,1,0,97,Kenya,Older Sister,female,female,daughter,ollama-qwen25-7b,qwen25,1
ollama-qwen25-7b_OlderSister_Kenya_female,trait,0,0,97,Kenya,Older Sister,female,female,daughter,ollama-qwen25-7b,qwen25,0
ollama-qwen25-3b_OlderSister_Kenya_female,role,11,14,95,Kenya,Older Sister,female,female,daughter,ollama-qwen25-3b,qwen25,25
ollama-qwen25-3b_OlderSister_Kenya_female,domain,2,0,95,Kenya,Older Sister,female,female,daughter,ollama-qwen25-3b,qwen25,2
ollama-qwen25-3b_OlderSister_Kenya_female,trait,0,0,95,Kenya,Older Sister,female,female,daughter,ollama-qwen25-3b,qwen25,0
ollama-gemma2-2b_OlderSister_Kenya_female,role,11,10,108,Kenya,Older Sister,female,female,daughter,ollama-gemma2-2b,gemma,21
ollama-gemma2-2b_OlderSister_Kenya_female,domain,2,0,108,Kenya,Older Sister,female,female,daughter,ollama-gemma2-2b,gemma,2
ollama-gemma2-2b_OlderSister_Kenya_female,trait,0,0,108,Kenya,Older Sister,female,female,daughter,ollama-gemma2-2b,gemma,0
ollama-gemma3-12b_OlderSister_Kenya_female,role,11,9,120,Kenya,Older Sister,female,female,daughter,ollama-gemma3-12b,gemma,20
ollama-gemma3-12b_OlderSister_Kenya_female,domain,3,0,120,Kenya,Older Sister,female,female,daughter,ollama-gemma3-12b,gemma,3
ollama-gemma3-12b_OlderSister_Kenya_female,trait,1,0,120,Kenya,Older Sister,female,female,daughter,ollama-gemma3-12b,gemma,1
ollama-gemma3-27b_OlderSister_Kenya_female,role,9,5,103,Kenya,Older Sister,female,female,daughter,ollama-gemma3-27b,gemma,14
ollama-gemma3-27b_OlderSister_Kenya_female,domain,3,0,103,Kenya,Older Sister,female,female,daughter,ollama-gemma3-27b,gemma,3
ollama-gemma3-27b_OlderSister_Kenya_female,trait,0,2,103,Kenya,Older Sister,female,female,daughter,ollama-gemma3-27b,gemma,2
ollama-gptoss-20b_OlderSister_Kenya_female,role,13,6,83,Kenya,Older Sister,female,female,daughter,ollama-gptoss-20b,gptoss,19
ollama-gptoss-20b_OlderSister_Kenya_female,domain,0,0,83,Kenya,Older Sister,female,female,daughter,ollama-gptoss-20b,gptoss,0
ollama-gptoss-20b_OlderSister_Kenya_female,trait,0,0,83,Kenya,Older Sister,female,female,daughter,ollama-gptoss-20b,gptoss,0
ollama-llama31-8b_OlderSister_Kenya_male,role,5,12,76,Kenya,Older Sister,female,male,son,ollama-llama31-8b,llama3,17
ollama-llama31-8b_OlderSister_Kenya_male,domain,2,0,76,Kenya,Older Sister,female,male,son,ollama-llama31-8b,llama3,2
ollama-llama31-8b_OlderSister_Kenya_male,trait,0,0,76,Kenya,Older Sister,female,male,son,ollama-llama31-8b,llama3,0
ollama-llama32-1b_OlderSister_Kenya_male,role,1,2,10,Kenya,Older Sister,female,male,son,ollama-llama32-1b,llama3,3
ollama-llama32-1b_OlderSister_Kenya_male,domain,0,0,10,Kenya,Older Sister,female,male,son,ollama-llama32-1b,llama3,0
ollama-llama32-1b_OlderSister_Kenya_male,trait,0,0,10,Kenya,Older Sister,female,male,son,ollama-llama32-1b,llama3,0
ollama-llama32-3b_OlderSister_Kenya_male,role,19,9,83,Kenya,Older Sister,female,male,son,ollama-llama32-3b,llama3,28
ollama-llama32-3b_OlderSister_Kenya_male,domain,0,0,83,Kenya,Older Sister,female,male,son,ollama-llama32-3b,llama3,0
ollama-llama32-3b_OlderSister_Kenya_male,trait,0,0,83,Kenya,Older Sister,female,male,son,ollama-llama32-3b,llama3,0
ollama-llama3-70b_OlderSister_Kenya_male,role,14,11,97,Kenya,Older Sister,female,male,son,ollama-llama3-70b,llama3,25
ollama-llama3-70b_OlderSister_Kenya_male,domain,0,0,97,Kenya,Older Sister,female,male,son,ollama-llama3-70b,llama3,0
ollama-llama3-70b_OlderSister_Kenya_male,trait,0,1,97,Kenya,Older Sister,female,male,son,ollama-llama3-70b,llama3,1
ollama-mistral-nemo_OlderSister_Kenya_male,role,8,9,103,Kenya,Older Sister,female,male,son,ollama-mistral-nemo,mistral,17
ollama-mistral-nemo_OlderSister_Kenya_male,domain,5,0,103,Kenya,Older Sister,female,male,son,ollama-mistral-nemo,mistral,5
ollama-mistral-nemo_OlderSister_Kenya_male,trait,0,0,103,Kenya,Older Sister,female,male,son,ollama-mistral-nemo,mistral,0
ollama-mistral-7b_OlderSister_Kenya_male,role,6,17,95,Kenya,Older Sister,female,male,son,ollama-mistral-7b,mistral,23
ollama-mistral-7b_OlderSister_Kenya_male,domain,1,0,95,Kenya,Older Sister,female,male,son,ollama-mistral-7b,mistral,1
ollama-mistral-7b_OlderSister_Kenya_male,trait,1,0,95,Kenya,Older Sister,female,male,son,ollama-mistral-7b,mistral,1
ollama-qwen25-7b_OlderSister_Kenya_male,role,12,13,86,Kenya,Older Sister,female,male,son,ollama-qwen25-7b,qwen25,25
ollama-qwen25-7b_OlderSister_Kenya_male,domain,1,0,86,Kenya,Older Sister,female,male,son,ollama-qwen25-7b,qwen25,1
ollama-qwen25-7b_OlderSister_Kenya_male,trait,0,0,86,Kenya,Older Sister,female,male,son,ollama-qwen25-7b,qwen25,0
ollama-qwen25-3b_OlderSister_Kenya_male,role,14,9,88,Kenya,Older Sister,female,male,son,ollama-qwen25-3b,qwen25,23
ollama-qwen25-3b_OlderSister_Kenya_male,domain,1,0,88,Kenya,Older Sister,female,male,son,ollama-qwen25-3b,qwen25,1
ollama-qwen25-3b_OlderSister_Kenya_male,trait,0,0,88,Kenya,Older Sister,female,male,son,ollama-qwen25-3b,qwen25,0
ollama-gemma2-2b_OlderSister_Kenya_male,role,9,4,112,Kenya,Older Sister,female,male,son,ollama-gemma2-2b,gemma,13
ollama-gemma2-2b_OlderSister_Kenya_male,domain,0,0,112,Kenya,Older Sister,female,male,son,ollama-gemma2-2b,gemma,0
ollama-gemma2-2b_OlderSister_Kenya_male,trait,0,0,112,Kenya,Older Sister,female,male,son,ollama-gemma2-2b,gemma,0
ollama-gemma3-12b_OlderSister_Kenya_male,role,13,12,117,Kenya,Older Sister,female,male,son,ollama-gemma3-12b,gemma,25
ollama-gemma3-12b_OlderSister_Kenya_male,domain,0,0,117,Kenya,Older Sister,female,male,son,ollama-gemma3-12b,gemma,0
ollama-gemma3-12b_OlderSister_Kenya_male,trait,2,1,117,Kenya,Older Sister,female,male,son,ollama-gemma3-12b,gemma,3
ollama-gemma3-27b_OlderSister_Kenya_male,role,9,13,103,Kenya,Older Sister,female,male,son,ollama-gemma3-27b,gemma,22
ollama-gemma3-27b_OlderSister_Kenya_male,domain,0,1,103,Kenya,Older Sister,female,male,son,ollama-gemma3-27b,gemma,1
ollama-gemma3-27b_OlderSister_Kenya_male,trait,0,2,103,Kenya,Older Sister,female,male,son,ollama-gemma3-27b,gemma,2
ollama-gptoss-20b_OlderSister_Kenya_male,role,12,3,101,Kenya,Older Sister,female,male,son,ollama-gptoss-20b,gptoss,15
ollama-gptoss-20b_OlderSister_Kenya_male,domain,0,0,101,Kenya,Older Sister,female,male,son,ollama-gptoss-20b,gptoss,0
ollama-gptoss-20b_OlderSister_Kenya_male,trait,1,0,101,Kenya,Older Sister,female,male,son,ollama-gptoss-20b,gptoss,1
ollama-llama31-8b_OlderSister_Ethiopia_female,role,18,7,95,Ethiopia,Older Sister,female,female,daughter,ollama-llama31-8b,llama3,25
ollama-llama31-8b_OlderSister_Ethiopia_female,domain,2,0,95,Ethiopia,Older Sister,female,female,daughter,ollama-llama31-8b,llama3,2
ollama-llama31-8b_OlderSister_Ethiopia_female,trait,0,1,95,Ethiopia,Older Sister,female,female,daughter,ollama-llama31-8b,llama3,1
ollama-llama32-1b_OlderSister_Ethiopia_female,role,0,0,11,Ethiopia,Older Sister,female,female,daughter,ollama-llama32-1b,llama3,0
ollama-llama32-1b_OlderSister_Ethiopia_female,domain,0,0,11,Ethiopia,Older Sister,female,female,daughter,ollama-llama32-1b,llama3,0
ollama-llama32-1b_OlderSister_Ethiopia_female,trait,0,0,11,Ethiopia,Older Sister,female,female,daughter,ollama-llama32-1b,llama3,0
ollama-llama32-3b_OlderSister_Ethiopia_female,role,20,9,101,Ethiopia,Older Sister,female,female,daughter,ollama-llama32-3b,llama3,29
ollama-llama32-3b_OlderSister_Ethiopia_female,domain,0,0,101,Ethiopia,Older Sister,female,female,daughter,ollama-llama32-3b,llama3,0
ollama-llama32-3b_OlderSister_Ethiopia_female,trait,0,0,101,Ethiopia,Older Sister,female,female,daughter,ollama-llama32-3b,llama3,0
ollama-llama3-70b_OlderSister_Ethiopia_female,role,16,8,110,Ethiopia,Older Sister,female,female,daughter,ollama-llama3-70b,llama3,24
ollama-llama3-70b_OlderSister_Ethiopia_female,domain,0,0,110,Ethiopia,Older Sister,female,female,daughter,ollama-llama3-70b,llama3,0
ollama-llama3-70b_OlderSister_Ethiopia_female,trait,0,0,110,Ethiopia,Older Sister,female,female,daughter,ollama-llama3-70b,llama3,0
ollama-mistral-nemo_OlderSister_Ethiopia_female,role,7,8,97,Ethiopia,Older Sister,female,female,daughter,ollama-mistral-nemo,mistral,15
ollama-mistral-nemo_OlderSister_Ethiopia_female,domain,4,0,97,Ethiopia,Older Sister,female,female,daughter,ollama-mistral-nemo,mistral,4
ollama-mistral-nemo_OlderSister_Ethiopia_female,trait,0,0,97,Ethiopia,Older Sister,female,female,daughter,ollama-mistral-nemo,mistral,0
ollama-mistral-7b_OlderSister_Ethiopia_female,role,10,8,103,Ethiopia,Older Sister,female,female,daughter,ollama-mistral-7b,mistral,18
ollama-mistral-7b_OlderSister_Ethiopia_female,domain,1,0,103,Ethiopia,Older Sister,female,female,daughter,ollama-mistral-7b,mistral,1
ollama-mistral-7b_OlderSister_Ethiopia_female,trait,0,0,103,Ethiopia,Older Sister,female,female,daughter,ollama-mistral-7b,mistral,0
ollama-qwen25-7b_OlderSister_Ethiopia_female,role,9,5,58,Ethiopia,Older Sister,female,female,daughter,ollama-qwen25-7b,qwen25,14
ollama-qwen25-7b_OlderSister_Ethiopia_female,domain,3,0,58,Ethiopia,Older Sister,female,female,daughter,ollama-qwen25-7b,qwen25,3
ollama-qwen25-7b_OlderSister_Ethiopia_female,trait,0,0,58,Ethiopia,Older Sister,female,female,daughter,ollama-qwen25-7b,qwen25,0
ollama-qwen25-3b_OlderSister_Ethiopia_female,role,18,4,88,Ethiopia,Older Sister,female,female,daughter,ollama-qwen25-3b,qwen25,22
ollama-qwen25-3b_OlderSister_Ethiopia_female,domain,3,0,88,Ethiopia,Older Sister,female,female,daughter,ollama-qwen25-3b,qwen25,3
ollama-qwen25-3b_OlderSister_Ethiopia_female,trait,0,0,88,Ethiopia,Older Sister,female,female,daughter,ollama-qwen25-3b,qwen25,0
ollama-gemma2-2b_OlderSister_Ethiopia_female,role,7,10,77,Ethiopia,Older Sister,female,female,daughter,ollama-gemma2-2b,gemma,17
ollama-gemma2-2b_OlderSister_Ethiopia_female,domain,3,1,77,Ethiopia,Older Sister,female,female,daughter,ollama-gemma2-2b,gemma,4
ollama-gemma2-2b_OlderSister_Ethiopia_female,trait,0,0,77,Ethiopia,Older Sister,female,female,daughter,ollama-gemma2-2b,gemma,0
ollama-gemma3-12b_OlderSister_Ethiopia_female,role,16,9,112,Ethiopia,Older Sister,female,female,daughter,ollama-gemma3-12b,gemma,25
ollama-gemma3-12b_OlderSister_Ethiopia_female,domain,0,0,112,Ethiopia,Older Sister,female,female,daughter,ollama-gemma3-12b,gemma,0
ollama-gemma3-12b_OlderSister_Ethiopia_female,trait,0,0,112,Ethiopia,Older Sister,female,female,daughter,ollama-gemma3-12b,gemma,0
